true_label,prob,pred,inference_time_ms
1,0.999961,1,0.0006
1,1.0,1,0.0005
1,1.0,1,0.0006
1,1.0,1,0.0007
1,1.0,1,0.0007
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0006
1,1.0,1,0.0006
1,1.0,1,0.0006
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0006
1,1.0,1,0.0006
1,1.0,1,0.0006
1,1.0,1,0.0006
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0006
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0006
1,0.999997,1,0.0006
1,0.999997,1,0.0005
1,1.0,1,0.0006
1,1.0,1,0.0006
1,1.0,1,0.0006
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0006
1,1.0,1,0.0005
1,1.0,1,0.0006
1,1.0,1,0.0007
1,1.0,1,0.0006
1,1.0,1,0.0006
1,1.0,1,0.0005
1,0.999998,1,0.0006
1,1.0,1,0.0006
1,0.999999,1,0.0006
1,1.0,1,0.0006
1,0.999999,1,0.0005
1,1.0,1,0.0007
1,0.999993,1,0.0005
1,0.999991,1,0.0005
1,1.0,1,0.0006
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0007
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0006
1,1.0,1,0.0007
1,1.0,1,0.0006
1,1.0,1,0.0006
1,1.0,1,0.0006
1,1.0,1,0.0005
1,1.0,1,0.0005
1,0.999999,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0006
1,1.0,1,0.0005
1,1.0,1,0.0006
1,1.0,1,0.0006
1,1.0,1,0.0007
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0006
1,1.0,1,0.0005
1,1.0,1,0.0006
1,1.0,1,0.0006
1,1.0,1,0.0006
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0006
1,1.0,1,0.0006
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0006
1,1.0,1,0.0006
1,1.0,1,0.0006
1,1.0,1,0.0006
1,1.0,1,0.0006
1,0.999999,1,0.0006
1,1.0,1,0.0006
1,0.999999,1,0.0006
1,0.999999,1,0.0006
1,0.999995,1,0.0006
1,0.999999,1,0.0006
1,0.999998,1,0.0006
1,0.999977,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0007
1,1.0,1,0.0006
1,1.0,1,0.0005
1,1.0,1,0.0005
1,1.0,1,0.0005
1,0.999999,1,0.0006
1,1.0,1,0.0005
1,1.0,1,0.0006
1,0.999999,1,0.0005
1,0.999993,1,0.0006
1,0.999995,1,0.0005
1,0.999531,1,0.0005
1,0.986248,1,0.0006
1,0.993421,1,0.0005
1,0.992181,1,0.0005
1,0.990261,1,0.0005
1,0.992226,1,0.0005
1,0.988043,1,0.0005
1,0.953289,1,0.0005
1,0.899546,1,0.0006
0,0.974019,1,0.0006
